id,text,type
593979991127240705,"We are in need of at least two tents to support the earthquake victims and unable to get, can any one suggest... http://t.co/C78RGSzy2E",0
593647037628854273,"RT @attorneybharti: We need tents, dry foodstuffs, bottled water, blankets, medicine for nepal earthquake victims
raincoats, rainboots for …",0
593712885525655552,"Nepal earthquake tragedy exposes Soul Vultures. Idiots, they need food, shelter and Docs. Not Bible!     
http://t.co/Vu9yR7xSyv",0
593185970117193728,@akshaykumar sir thanks to earthquake effected nepali people... Really they have nothing now.. No medicine no water and no food @cheenaagha,0
593230350236700672,"RT @dna: Live | Nepal Earthquake: Death toll exceeds 5000; power cut, lack of communications hamper relief efforts http://t.co/NOrC9kdW6O",0
593622489017618432,"NEPAL EARTHQUAKE UPDATE
[Video] Day Five - Kathmandu hospital flooded with new casualties, reports ITV's Mark Austin
http://t.co/ELlp0dOMJP",0
593283951633911808,Please RT. #Volunteers need to help devastating earthquake affected people in #NepalEarthquake #NepalQuake #Nepal  https://t.co/lMP9QilbPE,0
593389423603150849,"Recent Photos Around Gongabu, Kathmandu ... It's fifth day after earthquake, no electricity, no internet,lack of... http://t.co/T3iUhia1eS",0
593679586451333120,Nepal facing acute shortage of water due to the earthquake and the Delhi Police having to use water cannons in order to pacify the crowd.,0
593716049373069313,Any places to buy tents and blankets? We want to buy them. #nepal #earthquake,0
593741871031001088,"RT @insan_shweta: The 7.9 earthquake dat hit nepal has dstroyed buildings, cellphone netwrks r down nd power is out @Gurmeetramrahim #MSGHe…",0
593661809468448768,"need food, water, tent  for Nepal Earthquake Survivors @NepalRelieffund  http://t.co/p61KNiTp5x http://t.co/C1QDZnWYry",0
593760288358301696,#Nepal earthquake has left millions of people needing urgent food and water  #donate  Give to Nepal Relief Fund -  http://t.co/p61KNiTp5x.,0
593442445464973312,"CNN: Nepal earthquake homeless urgently need tents; death toll above 5,000 http://t.co/DjdzQ5pTeW",0
593297004559609856,Urgently required: we are sending two teams to Sindhupalchok and we need vehicles. Please help. #act4quake #earthquake #NepalEarthquake,0
593435359234494464,Inside Nepal’s Next Challenge: Overflowing Hospitals http://t.co/lyLtDQHMvo #Uncategorized #Earthquake,0
593355162850172928,"@INFnepal tries to get blankets,tents &amp; food for the Earthquake affected areas. But hard to get supplies in Pokhara http://t.co/u89UpvhuQU",0
593484948889280512,"RT @curofy: If you are a doctor interested to help in Nepal, contact us today at helpnepal@curofy.com #Nepal #HelpNepal #Earthquake #NepalQ…",0
593774196078981120,#NepalRelieffund join hands for earthquake survivors  Give to Nepal Relief Fund - for Food and Water need urgent http://t.co/p61KNiTp5x.,0
593643207159713792,kalanki (malpot ground...cottage tent....) #nepal #earthquake #NepalEarthquake  more tent &amp; drinking water #help,0
593726830189809664,#Nepal Earthquake Survivors need your help. Help out! Give to Nepal Relief Fund - for Food and Water need urgent http://t.co/p61KNiTp5x.,0
593468462577668096,RT @aolon: Hospital struggles to care for #Nepal earthquake victims (VIDEO) http://t.co/naPXNIsZZY,0
593363720757063680,#Nepal require four people sized tents #earthquake,0
593239774627897344,"The deadliest earthquake has ruin Nepal. 8 millions people are affected . People need more relief materials like food, tent and medical care",0
593276326779293696,"@AlexButtner_28 Please help victims from  #Nepal_Earthquake_2015. Food, shelter, medicine and other needs are scarce. Help raise the funds.",0
593458870380433408,Nepalese earthquake survivors struggling in hospital. #NepalEarthquake #NepalQuakeRelief http://t.co/aitTdHaYlE,0
593598254467719168,"Nepal earthquake: Homeless urgently need tents; Death toll above 5,200
Read More &gt;&gt;... http://t.co/42B4VaQ9rO",0
593721829774229504,"water is the most necessary fundamental needs but please guys careful using it ,especially at this time #Earthquake #nepal",0
593337397351321601,"Nepal earthquake: Urgent need for water, sanitation and food: http://t.co/4z7ycAL7IC",0
593463245685575681,"@ShaneWarne Plz shout for help to the earthquake victims of Nepal. Need TENTS, lotts of TENTS. Homes demolished. Under empty sky as it rains",0
593178065209032704,"RT @BethEva73595912: Please check out what @Khalsa_Aid working in Nepal require to assist the Nepalese Earthquake disaster, please help. ht…",0
593812883563118592,#earthquake #survivors needs your support. Help out! Give to Nepal Relief Fund - for Food and Water need urgent http://t.co/p61KNiTp5x.,0
593893948873113601,"RT @GHhub: U.N., Partners Launch $415M Appeal For Nepal Earthquake Aid; Thousands In Need Of Food, Water... http://t.co/k6HURdXI08 @KaiserF…",0
593788779044941824,Tents required for Kathmandu | Nepal Earthquake 2015 http://t.co/umNFhizG1p,0
593454311083876352,#Nepal #earthquake Help out! Give to Nepal Relief Fund - #donate for Food and Water http://t.co/p61KNiTp5x.,0
593301539592085504,@WHO :Surgical needs are important the first weeks following an earthquake like #NepalEarthquake http://t.co/Lws8SOlaff,0
593419752896237569,Water Scarcity at Valley !!! every hands wants at least one bottle drinking water !!! #earthquake #NepalQuake http://t.co/Mb2EP4kOY4,0
593440045861711872,"If you are a doctor interested to help in Nepal, contact us today at helpnepal@curofy.com #Nepal #HelpNepal #Earthquake #NepalQuakeRelief",0
593461448497500162,"@KP24 Plz shout for help to the earthquake victims of Nepal. We need TENTS, lotts of TENTS. Homes demolished. Under empty sky as it rains",0
593703617497935873,"RT @abhayrajput101: #MSGHelpEarthquakeVictims 
Nepal earthquake: Homeless urgently need tents; death toll above 5,500 http://t.co/9xMrgkkbPX",0
593846138601545729,Nepal earthquake: Humanitarian emergency looms as 1.5 million people face food shortages -... http://t.co/IyytsqHPjn http://t.co/pcNQHxfP1V,0
593988794837118978,RT @shikhagautam: #Nepal earthquake - huge requirement of food &amp; water in smaller villages outside the cities. RT &amp; tag NGOs/individuals/or…,0
593246695284051970,#danone #Amul #nestle plz send the tetra pack milk to the hungry kids in #Nepal #earthquake. use part of your marketing fund for this cause,0
595964165853827072,Help out! Give to  Solar lamp  to Nepal earthquake victims http://t.co/CJwspKVX02. Raise funds on #indiegogolife,0
594403257709109248,provided clothes friend now we need is tent if you guys have tents that were used by you while earthquake time... http://t.co/oFGFUnjIXG,0
595461399679246336,"Queue waiting their turn to have water at Pulchwok, Lalitpur, near to Plan office as earthquake has damaged water... http://t.co/CHKGiJTxEV",0
596332716028604417,"RT @GlobalFundWomen: Nepal women's groups need funds for shelter, sanitation, food, pregnant &amp; lactating mothers. Give now: http://t.co/G9Z…",0
595642707902595072,"""@NASA_EO: Widespread Power Outages After Nepal's Devasttng Earthquake http://t.co/Bm9nIsBokk http://t.co/gJwEPLniEM"" Enormity of task ahead",0
594132407646887937,"Nepal earthquake: No food, no clothes, no shelter, say locals from Gorkha district at the epicentre of quake. We... http://t.co/NbhBYilcDl",0
596328059013201920,Anyone can help ? I need to college at-least 50 Tents for Earthquake victim in Nepal (Sindupalchowk victims) Im Raising Fund . Please help,0
594357019219337216,Earthquake Support Volunteers Need! contact:  questvolunteer@wlink.com.np http://t.co/vZVQDGfD2Y,0
594335723571978240,"We have no home ,no food and no water cause of Earthquake in Nepal. If you are interested to help please contact to us from your countries.",0
594690344660377600,"LAST DAY : NEPAL EARTHQUAKE RELIEF CAMP
Please donate Clothes, Blankets, Biscuit, other food items etc. at our... http://t.co/5rYruxrIJ7",0
597255065867550721,RT @Cozookoju: Needing of shelter than food for earthquake victims .#NepalEarthquake #UNICEF @UNICEF  @RedCross #earthquake #nepal http://t…,0
594709907791720448,"RT @DK_Diksha: After the earthquake, water supply was cut off because waterworks were damaged and power plants were shut down. #MSGHelpEart…",0
594856880804990976,We R in extreme need of blankets for providing it to the victims of earthquake. If you have any information plz do let me kno Ph: 9841870843,0
594880328755322880,"Gynaecologists, Pediatricians needed in earthquake-hit Nepal: IMA: ""Right now our 13 doctors are working in Ne... http://t.co/xTtCx96Mm1",0
595490933027819521,"People affected by the earthquake in Nepal urgently need safe and solid shelters, especially in the wake of the... http://t.co/xbsUtdLcS6",0
594505470041137152,"#News Earthquake hit Nepalis need information, not just food and water: TRFN http://t.co/xOoF93g8aq @FinancialXpress",0
594010526281150464,Nepal's biggest #earthquake tragedy. Help them Help out! Give to Nepal Relief Fund - for Food and Water need urgent http://t.co/p61KNiTp5x.,0
594831606189285376,Nepal's earthquake : People need food and tents http://t.co/yVklGHF2Ea,0
595157267558731776,"RT @EconomicTimes: #Nepal needs 1 mn tents for temporary rehabilitation as more than 300,000 buildings collapsed during the #earthquake htt…",0
595136513895194624,I added a video to a @YouTube playlist http://t.co/AmXqA6R4BN Nepal's earthquake : People need food and tents | Studio N,0
594044768314912769,#Nepal earthquake tragedy losses thousands of people. Help out!Give to Nepal Relief Fund-for Food &amp; Water need urgent http://t.co/p61KNiBOdZ,0
596410263554924544,Earthquake survivors battle for helicopters near Nepal village that vanished http://t.co/JeURsyXfbx,0
595636439527903233,RT @NASA_EO: Widespread Power Outages After Nepal's Devastating Earthquake http://t.co/ZFDXrSSdJa http://t.co/xkzsnlIdip,0
594508561574547457,"Relief goods for Nepal earthquake victims held up at customs, UN says

Nepal say's : We need grains, salt and sugar. http://t.co/whwzT21ugQ",0
595550921720995840,RT @dollybindra: Donated now at #nepalembasydelhi for Nepal earthquake blankets and water and tent and medicines required now,0
595433694493483010,"RT @Manojkaswa: The debris of collapsed buildings aftr powrful earthquake in nepal dr is no water nd food.
#MSGHelpEarthquakeVictims http:/…",0
594893201355493376,"Gynaecologists, Pediatricians needed in earthquake-hit Nepal: IMA: ""Right now our 13… http://t.co/grkPY4fBpI SPS®",0
596655427837775873,Essentials needed most after Nepal earthquake: Food and shelter needed by survivors of 7.8-magnitude quake tha... http://t.co/kkMeOJYpRG,0
594751888765026304,just food and water insufficient to address needs of earthquake hit nepalis,0
594330277389807616,#Nepal Earthquake: Villagers in the remote community of Ghyangphedi fear hunger and #starvation http://t.co/RvkgPojm83 via @TIMEWorld,0
596887441329401856,Urgently needed some volunteers who have good command over english language for #earthquake relief contact 9840093843,0
594230058430017537,provide food for earthquake survivors #donate Help out! Give to Nepal Relief Fund - for Food &amp; Water need urgent http://t.co/p61KNiTp5x.,0
594344566196604928,"A big thank for supporting #earthquake victims. Millions of #children and victims are in need of urgent shelter,foods http://t.co/2dBEcXySWN",0
594376527548059650,"RT @OperationRelief: #OperationRelief #NepalEarthquake #Nepal #Earthquake
2-3 doctors are necessary at Sindhupalchowk, Nawalpur 11KM... htt…",0
597047646113533952,Visiting Sindhupalchok devastating earthquake highly affected district. Delivery Women in a tent. No water no toilet. http://t.co/VOH9sa17mH,0
594064520315674625,Help out! to raise fund for #earthquake survivors. Help out! Give to Nepal Relief Fund -for Food &amp; Water need urgent http://t.co/p61KNiTp5x.,0
594337853275906048,"Help. But help smartly | A week after earthquake, Nepal still needs tents, food  http://t.co/8oe40WtEVU",0
594370894643929088,After earthquake. Need shelter soon. http://t.co/972GpUnvvV,0
595192472474517505,"#Earthquake survivors need food, water, shelter and medication. http://t.co/6AXRpaf3Xh Photo - P Vishwanathan/CARE http://t.co/MkEZdgLjpw",0
595097390308294656,Nepal earthquake: Food shortages in Nepal: http://t.co/fb426JD4E9 via @YouTube,0
594434481278230528,"It need to distribute masks at Dharahara area. Here is Crowded of people facing dusty environment.
#earthquake #NepalEarthquake #NepalQuake",0
594362503137656833,"A week after earthquake, Nepal still needs tents and food: Nepal's government renewed its appeal to internatio... http://t.co/d6XWqouvbh",0
594440912928903168,"Nepal Earthquake: A week after earthquake, still needs tents and food

Tents and tarpaulins are the most urgent... http://t.co/EW0ApQTDI0",0
594158584868380673,"after 7days of earthquake! people are still crying, sleeping in rain, lack of food and water! hope it was dream but this all happens to us!",0
595568964677283840,"@Ncell No good network and poor internet service at Lekhnath, khudi after earthquake. (Near Pokhara university. Plz maintain it soon.",0
594325981130719232,Can anyone say where is the PVC pan available to construct temporary toilets for the earthquake victims? Searched upto Muzaffarpur not foun…,0
594021012833861632,come #together to aid in Nepal’s earthquake recovery efforts. Give to Nepal Relief Fund-for Food  &amp;Water need urgent http://t.co/p61KNiTp5x.,0
594406274390855681,RT @dipaksapkota: Tents and tents. People in earthquake-hit areas are in dire need of tents.,0
594691819595632640,RT @sudhasubedi: Any places to buy tents and blankets? We want to buy them. #nepal #earthquake,0
596600970240397312,"RT @InsanSatveer: #HappyDSSFoundationDay #MSGHelpEarthquakeVictims Nepal earthquake: Homeless urgntly need tents; death toll abve 5,500 htt…",0
594880347130593281,"You gotta RT this aplenty : @ibnlive: Gynaecologists, Pediatricians needed in earthquake-hit Nepal: IMA http://t.co/hA6iJaU1dz""",0
596962895918800896,"RT @poojainsa786: #NepalDisasterReliefByMSG required medical treatment for earthquake victims at ""frishta-mobile hospitl"" of DSS http://t.c…",0
594396707565113345,"RT @nitabhalla: ""Quake-hit Nepalis need information, not just food and water"" http://t.co/EjTSj7QAGi via @Reuters #commisaid #nepal #earthq…",0
597080268067840000,UN agency stresses urgent funding needs to get food to earthquake victims http://t.co/xkn26ab08h,0
594495480458977280,"RT @katydaigle: A week after earthquake, Nepal still needs tents and food (from @AP) http://t.co/LrbPcdec3b",0
594264085983662081,Power Outages Plague Nepal: Darkness descended on much of Nepal after a powerful earthquake rattled the countr... http://t.co/VqVRc63Bth,0
594343997365030913,"RT @engineerkoghar: Desperate need of IT volunteers
Pradeep Ghimirey : 9819395223
Pradeep Bista : 9841873396
http://t.co/QqhvQYsVFE
#opeart…",0
594385465500934144,"@bailondor We've had a massive earthquake in our country last week. Internet, electricity, everything went down.",0
594009258175266816,give your #helping #hand for earthquake victims Help out! Give to Nepal Relief Fund - for Food and Water need urgent http://t.co/p61KNiTp5x,0
596003725807845376,"Nepal Earthquake Damages At Least 14 Hydropower Dams 

-Nation’s power grid loses more than 30 percent of... http://t.co/Hp7gOIfouB",0
596534993293303809,Earthquake: Lack of electricity and drinking water aggravating problems for the locals http://t.co/8RPu1WD4GB,0
594894983401902080,"Our team visited earthquake affected Lubhu &amp; Thaiba VDC with much needed medical &amp; food supplies.
#NepalQuakeRelief http://t.co/TvyesYz55D",0
594793516150235136,Nepal's earthquake : People still needs Food and Tents | Studio N: http://t.co/AmXqA6R4BN via @YouTube,0
595259144644534272,"Earthquake-hit Nepal needs one million tents for survivors : Nepal Earthquake 2015, News - India... http://t.co/k5VmHD4Ypj",0
594841352006799360,URGENT APPEAL: http://t.co/ouz6kG6ssq Kavre Earthquake Relief. Urgent need for basic materials to provide cover and sanitation. Local org.,0
596529044809650176,"RT @drspagarwal: Nepal earthquake victims in urgent need of Tarpaulins. Indian #RedCross provides 20,000 more Tarpaulins. #IFRC #ICRC",0
596303018976378880,"Need of Shelter for Earthquake Victim with Muscular Disorder, Nepal
http://t.co/kOWWO0bUjk
#HelpEathquakeVictimNepal",0
594401252877799425,"RT @OperationRelief: #OperationRelief #NepalEarthquake #Nepal #Earthquake

In need of a Resue team to go to Harissidhi. Please contact to:
…",0
594355694020784129,"SINDHUPALCHOWK DISTRICT-WIDE ASSESSMENT | 200 VOLUNTEERS NEEDED

In the wake of the recent earthquake in Nepal... http://t.co/ayENgbvJcZ",0
596362153474437120,They need help. Waiting for food @gorkha earthquake victims #gorkhaearthquake http://t.co/5yMdQYoHq4,0
594053481226510336,"There is a need of at least 50,000 tents
in Gorkha but It has received only 3,500 tents #NepalQuake #earthquake",0
594424705878138881,"Food scarcity looms large on Nepal: Experts: Kathmandu, May 2 (IANS) While earthquake-hit Nepal is slowly comi... http://t.co/zP7UYixXv4",0
595590806536265729,On train with @Jina_MD heading to Delhi and then to Kathmandu for some earthquake relief. Humbled by the need.,0
594503420280573952,"RT @WorldVisionUSA: Children after Nepal earthquake scared, won't let go of parents. It's freezing—need shelter: http://t.co/ZqF1mLvnHg htt…",0
594739709118533632,"donate clothes , food , water bottles , medicines and help Nepal Earthquake victims",0
594010644027871232,"RT @climb7moniz: #earthquake Desperation n Rowaling Valley, NP. Urgent village needs rice, sugar, pads, potatoes by HELI. Anyone Help? @dzi…",0
596611221463273473,"RT @CAREIndia: Help us get aid to #earthquake survivors in Nepal. #Water, food, medication and shelter are in need. #Donate here: http://t.…",0
594573101603508225,THT - Just food and water insufficient to address needs of earthquake-hit Nepalis http://t.co/fcbRiZ1A5O,0
594811776585183232,Victims of #Earthquake in Nepal are waiting your support for bread and roof. Thousands of people are still in open space without any food.,0
595548978604744704,Any social worker who can send tent in Nepal for earthquake victim.,0
595659753658916865,Nepal earthquake: Nepal needs 1 million tents for temporary rehabilitation - The Hindu http://t.co/zM8rqdHGep,0
596601454762143745,"RT @abhayrajput101: #MSGHelpEarthquakeVictims 
Nepal earthquake: Homeless urgently need tents; death toll above 5,500 http://t.co/9xMrgkkbPX",0
594818001439883266,Help out! Give to  Solar lamp  to Nepal earthquake victims http://t.co/Cj5P77IHlh. Raise funds on #indiegogolife,0
595621929270321153,Dozens of power producers affected by the earthquake. Sign of more power cut off. Problems to be addressed as... http://t.co/kLRLzEsfq2,0
592256891226468352,People in #nepal need blood.. Can India help them by providing the some blood? #blooddonation #NepalEarthquake,0
592135286466945024,"World Community #Nepal needs humanitarian aid, rescue &amp; medical aid #NepalEarthquake",0
592281070776651776,Donate blood and save lifes.....we are with u .... #Nepal,0
592126369565278209,"RT @thehimalayan: A hospital thronging with quake victims
- http://t.co/W2sbkHDNMI

#Nepal #Earthquake",0
592267700853821440,"RT @rajuthapa: Nepal Medical College,  Jorpati. 
Tent/tarpaulin needed urgent.

where we got redcross facilitate http://t.co/oaScqmkL8R",0
592217703563177984,"Our brethren in Nepal need massive humanitarian need. All schools, colleges and universities must conduct blood donation camps on priority.",0
592236529654702080,"RT @nepocean: clean water, food, rescue &amp; medicos is need of the nation now. #earthquake #kathmandu http://t.co/BUleYYUAb5",0
592186643290853376,"@PMOIndia sir nepal need more medical kind of help, so we have response to cure our brothers and sisters and our families",0
592197780904353792,"Photo: A child receives treatment outside the emergency ward of Bir hospital on April 25, 2015 in Kathmandu, #Nepal. http://t.co/nyKSQb32r2",0
592209897825013761,Nepal needs Aid to rebuild but first priority is to rescue those who are alive in debris &amp; need medical treatment to injured.,0
592264283704070144,RT @lbelbase: @PlanAsia @unnikru Great work @SC_Nepal #SaveTheChildren Blood Bank has now announced for the need of more blood! Please spre…,0
592139574266044416,"no electricity, no shelter, no communication, no food #help #nepal #NepalQuake #earthquake",0
592012112500666370,"@laveypj Ppl in nepal need food, medicines nt bible
how inhumane shameless creature u r..",0
592221039867793408,"From water to electricity, no safe shelter, no toilets, no food and rain. You're facing a lot #Nepal citizens. Have strength and be safe",0
592176920617361408,"Blood donations - apparently shortage of certain types. Please call Dr. Manita at 98510-84500 at Nepal Red Cross Blood
 VIa Kank Mani Dixit",0
592241024249925632,"@MEAIndia ""Need 10 medium &amp; heavy lift helicopters, fixed wing aircraft, water treatment plants urgently"": Ram Sharan Mahant (FinMin Nepal)",0
592050419259453440,RT @Ashishp_1: Its Time we need an international agency to tackle such Emergency. Cant we setup Some agency on the lines of @RedCross socie…,0
592006342212063232,@BisleriZone Plz provide water in Nepal,0
592076323297759232,"RT @Krittivasm: As #Nepal I&amp;B minister Rijal said 5,000 tents needed to house patients forced out of damaged hospital wards. https://t.co/v…",0
591989264256106499,RT @ankydas0: @canvassss @skyasesh @YouthForBlood they are in search of blood donors for the people who are injured in earthquake... help t…,0
592220518763274241,requirement of ambulances and buses as HM @BJPRajnathSingh requested to rescue ppl in Nepal i hope you have decided https://t.co/hw9FqINGWh,0
592192429928763392,"#SoulVultures: Pickaxes, shovels and earth-moving equipment required in Nepal. http://t.co/ZA1VVGIXB0",0
592191998196494336,@RaoKavitha send some food n water to Nepal.,0
592035222650167296,@pmharper pls send medicines and food to nepal you plz contact @SushmaSwaraj @narendramodi for better coordination.,0
591997786230427648,Nepal earthquake: Injured treated outdoors as Kathmandu hospital grapples with rush of victims: A massive 7.9-... http://t.co/lfGTbRMlKN,0
591995052169105408,@adgpi @BDUTT  Need more resources and personnel from Army for restoring Power / Bridges / Roads and to have substantial presence in Nepal,0
592279403679223809,There is shortage of Blood as well as oxygen cylinders...Nepal is in huge crisis.,0
592279426030641153,I request to SPGC pls send food to needy  people of Nepal they want food and water pls send them as soon as possible.,0
592052489240780800,"RT @ppariyar: i spent three hours in Trama center people are coming more and more,more volunteers,doctor ++ needed #Nepal Earth quick",0
592008885633822720,"RT @reportedly: From @UN_Nepal 
- Most affected areas: Gorkha &amp; Lamjung, NW of Kathmandu.
- 1 Kathmandu hospital so full it’s treating peop…",0
592181723967926274,"Nepal doesn't need money, but needs special forces with equipment, water, tents, medicines directly to victims. #nepalquake",0
592187621213806592,@MEAcontrolroom @SushmaSwaraj Indians stranded in Nepal's Sundhara relief camp need help. Without food or water. Please check TV news.,0
592273283233353728,RT @sadanpande: @narendramodi ...thousand Indians stranded in Nepal....plz help them..no water nothing to eat...queuing outside airport #Ne…,0
592178230452326401,"Please help Nepal,ur help needed there. Thousands are dying without water,foods,medicines. https://t.co/4w6m7eKxDv",0
592246635071049728,@PMOIndia  Can we please ask blood banks across India to pitch in with the Blood Bottles for Nepal? #NepalEarthquake #NepalQuakeRelief,0
592018533673869313,RT @SurgeryHealth: Our thoughts are with the people of #Nepal. Large need for surgical care even before the earthquake. @BJSurgery  http://…,0
592211354515156992,"Sadly, not a doctor or a nurse to help out the Nepal.",0
592022003579691008,Icu patients in out side of hospital. CMS HOSPITAL BHARATPUR NEPAL. http://t.co/uQFhYHaqJ0,0
592251287820849152,@VerseCannon @SanghParivarOrg people there need food &amp; shelter not gospel. Lord Pashupatinath is there to take care of Nepal.,0
592277527432859649,"RT @SaveUKNews: “We need to provide clean water urgently” - Roger Hodgson, Save the Children Nepal #NepalEarthquake",0
592049438908092416,"RT @QRCS: Calling #Nepalese community in #Qatar to urge their families in #Nepal to donate blood, O+ type is mostly needed.
#NepalEarthquak…",0
592213511796752384,My area need mask #earthquake,0
592209596183285762,"People desperate for food, medicine, shelter from #Nepalearthquake. At least 1,900 people are dead. #earthquake",0
592215736669442050,"RT @NepaliEr: Help provide food, shelter, medicines to quate victims nepal | nepalquakehelp http://t.co/ogQPKLNT3o",0
592142806304436224,@AnubhaShukla7 you should visit nepal they need medical store,0
592018397384286208,need your help support contribution for #nepalearthquake victim pls help the way you can.  #food #water #medical... http://t.co/xmAJrz37c5,0
592263482415845376,"RT @NisheshAcharya: Deupur Gairibisauna of Kavre- no houses left, no food and livestock trapped under debris. plz go for help is anyone is …",0
592211486795137024,"@vikramchandra Operation Maitri can't give birth to already dead 2000!
Nepal will be needing Medical aid to injured. #Reconstruction.",0
592155414029991937,"RT @arunmsk: Nepal needs help  it needs food, medicine relief materials for people in distress  Doesn't need Ramdev. A nuisance value.",0
592197561575833600,"At least, people should get #water to drink if not food immediately ! #earthquake",0
591988336090173440,"Food, First Aid &amp; Tents, would be the principal needs of those displaced by the earthquake. @temsutulaimsong @shaileshkpandey @hchaturv",0
592281354680696832,"@thekiranbedi @realpreityzinta @rks_14 @narendramodi Give me protection for Nepal,Give For Food ,Water And Medician ,India Help for nepal.:)",0
592181615658291200,"@narendramodi 
modi g 
can you send some doctor for nepal 
nepal people needd to us",0
592216232264216577,Electricity still down in most parts of #KTM. Ppl taking shelter in open spaces. Aftershocks still coming. #earthquake,0
592148963110703105,#Nepal plunges in despair. Kathmandu a classic case of urban disaster. Temporary shelter is a big need.,0
592222386184794112,@IOM_Nepal assesing needs of ppl taking shelter in open spaces. Crucial need for shelter WASH health! #NepalQuake http://t.co/rG1HsR76S3,0
592265539377967106,"RT @oxfamgbpress: Oxfam #Nepal appeal launched to deliver water, sanitation and emergency food supplies. Please donate here: http://t.co/KS…",0
592089990512807936,"@mashable some pictures from Norvic Hospital *A Class Hospital of nepal* 
Patients have been put on parking lot. http://t.co/sR3JuvidaX",0
592222997156474880,"@PMOIndia @narendramodi @SushmaSwaraj ji pls send buses to evaquate people, arrande droping of water, food, blanket in nepal to save life",0
592220359803437056,"Lack of blood in blood bank in nepal.
#QuakeNepal
@BBCWorld
@ibnlive",0
592022722437218304,"RT @Krittivasm: About 50% of houses in #Nepal damaged, essential commodities supply running low &amp; 5,000 tents need to house patients at dam…",0
592284518796529664,"@HMOIndia, @PMOIndia,

I Requested to PM. Mr. Modi, Please Provide some Dry Food, Biscuits or Mineral Waters for Nepal Effected People's.",0
592043734218375168,@nytimes plz send medicine and food packets to nepal if possible. #NepalEarthquake #NepalQuakeRelief,0
591979790627840000,"Nepalis,  r w/o water &amp; electricity. Water is essential to be supplied to the affected people in Nepal.",0
592057847745089536,THT - A hospital thronging with quake victims http://t.co/ml2JKZWFfl,0
592232533900701696,"RT @MusicForRelief: Nepal devastated by 7.8 quake . Help us provide immediate medical care, food, &amp; water: text MFR to 41444. http://t.co/9…",0
592259302917677057,"RT @nepalConfession: #message 
We need a blood ..Nepal Red Cross  society has announce that we are loosing the blood from blood bank... htt…",0
592236359823151104,"RT @HumanityRoad: MT @KanakManiDixit Blood donations needed. Call Dr. Manita at 98510-84500, Nepal Red Cross Blood Bank. #NepalQuake #hmrd …",0
592257707408642048,"RT @NplJoker: After observation, I humbly request with Nepal Government that please provide drinkable water to every small &amp; big safety cam…",0
592011381005651968,RT @dipakbhattarai: TU teaching hospital. #Earthquake injured are getting treatment on open space. Tents are urgent need. http://t.co/Dp2fs…,0
592174366344884224,"RT @aloksinha2001: RT @anirmukerji: RT @Krittivasm: 50% of houses in #Nepal damaged, commodities supply low, 5,000 tents need fr patients a…",0
592286342073028608,"RT @Jaw_Knock: Chirayu hospital has been evacuated after cracks after #NepalQuake , ishan hospital treating patients on the road. #Nepal",0
592026971648839680,@SushmaSwaraj can solar lightup equipment be sent as relief material to nepal ?to counter darkness till power is restored,0
591991053449699328,RT @snobers: Health workers take care of injured people outside hospital after an #earthquake caused serious damage in #Kathmandu http://t.…,0
592066377768443904,"RT @vegnepal: Please donate meat-free food to quake affected people.
#NepalQuake #Nepal #food #vegetarian",0
592006860271521793,"Prey for Nepal. Help Nepal in any form. food, shelter, money, water, medicine ..any help you can. #nepalquake",0
591996373869826048,India could surely despatch 3-4 Field Ambulance Units to Nepal. They need us now.,0
592247746251214848,RT @SudaceThapa: Urgent #NepalQuake : Blood shortage in #Kathmandu. For Blood donation call Dr. Manita at 98510-84500 at Nepal Red Cross Bl…,0
592189847936180225,"#Nepal : glad to hear from more friends in #Kathmandu . Internet is back, but great shortage of #water and #power, they say. #earthquake",0
592028815234207745,"RT @BuRrNInG_sOuL: Plz provide medicine ,blood,food,clean water,shelter and moral support to people of #Nepal
#NepalEarthquake",0
591985786880327682,"RT @karunajohn: RightWingers of ALL religions must keep away from Nepal. The survivors, do not need your bullshit. They need,food,water,med…",0
592023168681775104,"RT @Ekendra: This is how people r trying to keep themselves warm tonite, #Nepal needs warm cloths &amp; food. #NepalEarthquake http://t.co/bUGi…",0
592063210175336448,"RT @SusannaDiCosimo: #Nepal #NepalEarthquake track leaving from #Delhi 2morrow.donate Savalon,antibiotics, painkillers,disprins,clothes htt…",0
592249969987461121,"@SrBachchan @imsrk sir, plz 4ward this tweet; 2 rqt all helpful ppl to donate bloods in nearby hospitals. blood scarce in Nepal's hospitals.",0
592157346899558400,"Earthquake destroyed hospital, road building in Kavre district of Nepal. Dhulikhel hospital, scheermeorial... http://t.co/EvcNlCWPEB",0
592037641186463744,"RT @SuryahSG: 10 frnds stuck in Thame, Nepal. Its remotest place they require helicopter rescue. Hotel # 097738540167. Contact ppl Iqbal,Na…",0
592296149047840768,@WSJ US can keep announicing $1mn for Nepal-while people die-relief supplies/medicine/doctors r needed not dollars-insensitivity precictble2,0
592364546032930816,"My friend from nepal msgd that.huge scarcity of tents,food.lot more needed to be done on grnd in nepal",0
592331213005697025,RT @RoySamapti: Big numbers of people are waiting for flight in Nepal! They dont have food frm yesterday even not have Water! So painful it…,0
592346324286050305,"RT @alok227: Women, children sleeping in open ground at Koat Bazaar, Sitamarhi fearing #earthquake without argmnt of water,food. http://t.c…",0
